,년도,리그,소속,선수명,포지션,등번호,출전시간(분),득점,도움,슈팅,유효슈팅,차단된슈팅,벗어난슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블시도,드리블성공,드리블성공%,패스시도,패스성공,패스성공%,키패스,전방패스시도,전방패스성공,전방패스성공%,후방패스시도,후방패스성공,후방패스성공%,횡패스시도,횡패스성공,횡패스성공%,공격지역패스시도,공격지역패스성공,공격지역패스성공%,수비지역패스시도,수비지역패스성공,수비지역패스성공%,중앙지역패스시도,중앙지역패스성공,중앙지역패스성공%,롱패스시도,롱패스성공,롱패스성공%,중거리패스시도,중거리패스성공,중거리패스성공%,숏패스시도,숏패스성공,숏패스성공%,크로스시도,크로스성공,크로스성공%,탈압박,지상경합시도,지상경합성공,지상경합성공%,공중경합시도,공중경합성공,공중경합성공%,태클시도,태클성공,태클성공%,클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장
54,2021,K리그1,제주,이동률,대기,37,81,0,0,3,1,2,0,1,2,0,0,0,0,2,0,0.0,27,15,55.6,0,10,4,0.0,7,5,71.4,10,6,60.0,12,7,58.3,5,2,40.0,10,6,60.0,1,0,0.0,3,3,100.0,23,12,52.2,0,0,0.0,0,17,8,47.1,2,1,5.9,2,2,100.0,0,0,5,9,0,0,3,0,0,0
55,2021,K리그1,제주,이동수,대기,4,182,0,0,5,1,1,3,1,4,0,1,0,0,1,0,0.0,110,88,80.0,3,49,31,0.0,11,11,100.0,50,46,92.0,28,21,75.0,14,9,64.3,68,58,85.3,10,6,60.0,48,38,79.2,52,44,84.6,3,0,0.0,0,19,8,42.1,9,5,26.3,0,0,0.0,2,5,6,26,0,0,3,1,1,0
56,2021,K리그1,제주,이정문,대기,26,193,0,0,4,2,1,1,2,2,1,0,0,0,1,0,0.0,63,21,33.3,2,39,12,0.0,6,2,33.3,18,7,38.9,41,12,29.3,4,1,25.0,18,8,44.4,1,0,0.0,15,4,26.7,47,17,36.2,6,1,16.7,1,17,7,41.2,43,28,164.7,5,0,0.0,1,1,9,12,0,2,4,2,2,0
57,2021,K리그1,제주,이창근,대기,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
58,2021,K리그1,제주,자와다,대기,9,86,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0.0,24,19,79.2,1,10,6,0.0,10,10,100.0,4,3,75.0,3,3,100.0,1,1,100.0,20,15,75.0,1,0,0.0,5,2,40.0,18,17,94.4,0,0,0.0,0,10,4,40.0,11,6,60.0,0,0,0.0,0,1,2,4,0,1,5,3,0,0
59,2021,K리그1,제주,정우재,대기,22,61,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,15,7,46.7,0,5,1,0.0,1,1,100.0,9,5,55.6,6,3,50.0,1,1,100.0,8,3,37.5,0,0,0.0,5,1,20.0,10,6,60.0,1,0,0.0,0,5,2,40.0,1,1,20.0,0,0,0.0,4,2,5,3,0,0,0,1,0,0
60,2021,K리그1,제주,정운,대기,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
61,2021,K리그1,제주,정훈성,대기,2,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,7,100.0,1,1,1,0.0,3,3,100.0,3,3,100.0,5,5,100.0,0,0,0.0,2,2,100.0,0,0,0.0,0,0,0.0,7,7,100.0,0,0,0.0,0,6,2,33.3,0,0,0.0,0,0,0.0,0,0,0,3,0,0,1,1,0,0
62,2021,K리그1,제주,제르소,대기,11,211,0,0,2,1,1,0,1,1,0,0,1,2,7,1,14.3,49,34,69.4,3,16,10,0.0,15,14,93.3,18,10,55.6,27,16,59.3,6,6,100.0,16,12,75.0,1,0,0.0,17,11,64.7,31,23,74.2,7,0,0.0,2,35,12,34.3,9,0,0.0,1,0,0.0,2,1,4,14,1,3,8,2,0,0
63,2021,K리그1,제주,조성준,대기,7,918,1,3,9,3,3,3,3,6,1,0,0,0,5,2,40.0,273,205,75.1,15,85,54,0.0,94,86,91.5,94,65,69.1,147,100,68.0,14,9,64.3,112,96,85.7,11,5,45.5,80,55,68.8,182,145,79.7,26,3,11.5,0,73,29,39.7,33,8,11.0,3,0,0.0,2,6,19,46,1,8,11,9,0,0
64,2021,K리그1,제주,주민규,대기,18,197,1,0,5,3,1,1,3,2,1,1,0,0,0,0,0.0,62,42,67.7,2,18,7,0.0,18,17,94.4,26,18,69.2,27,20,74.1,2,1,50.0,33,21,63.6,3,1,33.3,16,10,62.5,43,31,72.1,0,0,0.0,0,20,9,45.0,32,12,60.0,2,1,50.0,0,2,3,8,0,3,5,6,0,0
65,2021,K리그1,제주,진성욱,대기,10,660,0,0,26,3,9,14,20,6,1,0,0,0,14,5,35.7,212,124,58.5,10,61,24,0.0,59,52,88.1,92,48,52.2,115,58,50.4,10,8,80.0,87,58,66.7,11,5,45.5,54,32,59.3,147,87,59.2,17,2,11.8,1,78,35,44.9,114,60,76.9,1,1,100.0,1,16,19,33,1,7,15,14,1,1
66,2021,K리그1,제주,추상훈,대기,40,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,50.0,0,1,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,1,1,100.0,1,0,0.0,1,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,0
67,2021,K리그1,제주,켄자바예프,대기,20,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7,4,57.1,0,3,2,0.0,0,0,0.0,4,2,50.0,5,3,60.0,0,0,0.0,2,1,50.0,1,0,0.0,2,0,0.0,4,4,100.0,3,0,0.0,0,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,2,0,0
68,2021,K리그1,제주,홍준호,대기,20,178,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.0,42,25,59.5,2,27,12,0.0,4,4,100.0,11,9,81.8,10,5,50.0,7,3,42.9,25,17,68.0,8,1,12.5,12,9,75.0,22,15,68.2,0,0,0.0,0,8,6,75.0,32,18,225.0,0,0,0.0,9,3,11,8,1,1,0,5,0,0
0,2021,K리그1,전북,송범근,GK,31,3485,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0.0,863,647,75.0,0,622,408,0.0,1,1,100.0,240,238,99.2,0,0,0.0,860,645,75.0,3,2,66.7,401,190,47.4,276,273,98.9,186,184,98.9,0,0,0.0,0,3,3,100.0,0,0,0.0,1,0,0.0,19,13,7,193,0,1,0,0,2,0
1,2021,K리그1,전북,이범영,GK,1,94,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,32,28,87.5,0,25,21,0.0,0,0,0.0,7,7,100.0,0,0,0.0,32,28,87.5,0,0,0.0,9,5,55.6,14,14,100.0,9,9,100.0,0,0,0.0,0,1,1,100.0,0,0,0.0,2,1,50.0,0,0,1,11,0,0,0,1,0,0
2,2021,K리그1,전북,구자룡,DF,15,1153,0,0,5,3,0,2,5,0,0,15,0,1,0,0,0.0,662,606,91.5,0,269,219,0.0,51,51,100.0,342,336,98.2,5,5,100.0,288,264,91.7,369,337,91.3,70,43,61.4,353,337,95.5,239,226,94.6,0,0,0.0,1,31,21,67.7,69,39,125.8,10,4,40.0,31,24,41,90,2,3,17,4,1,0
3,2021,K리그1,전북,김민혁,DF,92,2012,1,0,10,3,3,4,9,1,0,37,0,8,1,1,100.0,"1,284","1,155",90.0,1,623,509,0.0,78,76,97.4,583,570,97.8,24,15,62.5,494,431,87.2,766,709,92.6,232,179,77.2,709,667,94.1,343,309,90.1,4,2,50.0,2,52,26,50.0,80,47,90.4,11,6,54.5,70,25,62,189,11,7,12,12,4,0
4,2021,K리그1,전북,김진수,DF,23,1150,0,0,7,1,3,3,0,7,0,15,0,87,6,1,16.7,699,554,79.3,10,347,237,0.0,163,162,99.4,189,155,82.0,179,126,70.4,146,108,74.0,374,320,85.6,95,50,52.6,238,183,76.9,366,321,87.7,42,13,31.0,3,68,37,54.4,37,20,29.4,7,3,42.9,14,19,58,100,0,6,21,18,5,0
5,2021,K리그1,전북,박진성,DF,33,553,0,0,3,1,1,1,0,3,0,1,0,55,1,0,0.0,360,285,79.2,1,161,101,0.0,101,100,99.0,98,84,85.7,73,57,78.1,71,52,73.2,216,176,81.5,41,15,36.6,130,101,77.7,189,169,89.4,8,2,25.0,0,33,20,60.6,20,8,24.2,13,8,61.5,3,6,32,36,1,6,5,5,2,0
6,2021,K리그1,전북,이용,DF,2,2296,0,2,5,1,0,4,0,5,0,68,1,262,5,4,80.0,"1,997","1,644",82.3,26,968,689,0.0,418,416,99.5,611,539,88.2,458,333,72.7,392,328,83.7,"1,147",983,85.7,249,125,50.2,700,566,80.9,"1,048",953,90.9,122,33,27.0,5,190,121,63.7,91,57,30.0,12,6,50.0,41,59,125,227,4,7,22,12,2,0
7,2021,K리그1,전북,이유현,DF,16,866,0,2,3,0,2,1,0,3,0,9,0,106,7,2,28.6,655,548,83.7,6,274,197,0.0,151,148,98.0,230,203,88.3,199,158,79.4,110,85,77.3,346,305,88.2,51,22,43.1,188,139,73.9,416,387,93.0,36,7,19.4,3,54,30,55.6,25,14,25.9,2,0,0.0,14,15,33,61,1,4,14,10,1,0
8,2021,K리그1,전북,이주용,DF,32,462,0,0,4,1,1,2,3,1,0,4,0,54,1,0,0.0,362,294,81.2,2,176,120,0.0,97,96,99.0,89,78,87.6,103,75,72.8,66,44,66.7,193,175,90.7,29,10,34.5,109,81,74.3,224,203,90.6,16,3,18.8,0,48,27,56.2,14,11,22.9,4,3,75.0,11,6,28,58,2,2,8,2,0,0
9,2021,K리그1,전북,최보경,DF,6,837,1,0,3,1,0,2,3,0,1,18,0,5,0,0,0.0,501,425,84.8,1,268,194,0.0,47,47,100.0,186,184,98.9,8,8,100.0,253,215,85.0,240,202,84.2,107,57,53.3,241,219,90.9,153,149,97.4,1,1,100.0,0,26,16,61.5,31,17,65.4,11,6,54.5,21,11,44,93,10,1,8,2,2,0
10,2021,K리그1,전북,최철순,DF,25,1505,0,1,3,1,0,2,0,3,1,18,0,156,9,1,11.1,871,702,80.6,9,447,309,0.0,215,214,99.5,209,179,85.6,188,134,71.3,168,126,75.0,515,442,85.8,63,33,52.4,261,191,73.2,547,478,87.4,23,7,30.4,0,110,57,51.8,63,36,32.7,8,5,62.5,23,40,81,148,1,3,16,18,3,0
11,2021,K리그1,전북,최희원,DF,3,76,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0,66,54,81.8,0,32,23,0.0,18,18,100.0,16,13,81.2,12,8,66.7,14,13,92.9,40,33,82.5,6,2,33.3,17,12,70.6,43,40,93.0,2,0,0.0,0,7,2,28.6,1,1,14.3,0,0,0.0,1,1,2,6,0,0,0,0,0,0
12,2021,K리그1,전북,홍정호,DF,26,3311,2,1,22,7,2,13,17,5,1,79,0,4,1,0,0.0,"2,008","1,716",85.5,3,997,732,0.0,94,91,96.8,917,893,97.4,47,28,59.6,839,694,82.7,"1,122",994,88.6,346,206,59.5,978,891,91.1,684,619,90.5,7,2,28.6,3,143,99,69.2,241,162,113.3,24,12,50.0,93,100,165,345,26,5,30,18,4,0
13,2021,K리그1,전북,김보경,MF,13,1570,1,6,23,10,6,7,12,11,4,35,62,5,11,4,36.4,770,556,72.2,21,273,178,0.0,192,186,96.9,305,192,63.0,381,233,61.2,63,46,73.0,326,277,85.0,91,35,38.5,211,150,71.1,468,371,79.3,119,20,16.8,10,179,74,41.3,61,23,12.8,5,0,0.0,4,25,49,124,2,19,27,31,2,0
14,2021,K리그1,전북,김승대,MF,24,399,0,0,1,0,0,1,1,0,1,2,3,0,2,2,100.0,142,104,73.2,2,37,18,0.0,45,43,95.6,60,43,71.7,69,44,63.8,13,10,76.9,60,50,83.3,5,1,20.0,32,22,68.8,105,81,77.1,12,3,25.0,0,40,17,42.5,14,3,7.5,3,0,0.0,1,0,6,18,0,6,9,5,0,0
15,2021,K리그1,전북,류재문,MF,29,1524,1,1,8,2,2,4,4,4,0,11,0,0,3,1,33.3,849,720,84.8,6,340,243,0.0,124,114,91.9,385,363,94.3,98,77,78.6,146,115,78.8,605,528,87.3,72,50,69.4,346,301,87.0,431,369,85.6,5,0,0.0,6,138,76,55.1,99,49,35.5,12,6,50.0,13,42,82,149,6,4,20,19,4,0
16,2021,K리그1,전북,문선민,MF,27,610,1,0,11,4,2,5,9,2,1,0,0,2,18,5,27.8,174,126,72.4,5,47,28,0.0,55,47,85.5,72,51,70.8,91,59,64.8,18,15,83.3,65,52,80.0,2,1,50.0,37,24,64.9,135,101,74.8,24,3,12.5,3,70,28,40.0,20,3,4.3,1,0,0.0,0,3,10,43,1,8,10,17,0,0
17,2021,K리그1,전북,바로우,MF,11,671,1,0,8,2,2,4,7,1,1,0,1,4,7,3,42.9,272,183,67.3,7,86,44,0.0,76,73,96.1,110,66,60.0,148,89,60.1,16,11,68.8,108,83,76.9,19,8,42.1,82,49,59.8,171,126,73.7,48,8,16.7,1,84,38,45.2,27,12,14.3,7,5,71.4,5,10,29,43,0,3,10,10,1,0
18,2021,K리그1,전북,박진성,MF,33,97,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0.0,70,49,70.0,1,35,16,0.0,14,14,100.0,21,19,90.5,13,8,61.5,13,9,69.2,44,32,72.7,9,6,66.7,26,18,69.2,35,25,71.4,1,0,0.0,0,12,6,50.0,5,3,25.0,2,0,0.0,0,1,5,13,0,1,4,1,2,0
19,2021,K리그1,전북,백승호,MF,5,2105,4,0,29,10,7,12,7,22,0,57,32,4,6,3,50.0,"1,349","1,170",86.7,14,519,400,0.0,267,264,98.9,563,506,89.9,253,187,73.9,238,203,85.3,858,780,90.9,154,100,64.9,493,431,87.4,702,639,91.0,64,19,29.7,10,186,103,55.4,94,52,28.0,33,17,51.5,25,55,105,228,10,13,18,23,1,0
20,2021,K리그1,전북,송민규,MF,21,1034,2,2,23,7,11,5,14,9,3,1,2,2,16,5,31.2,304,230,75.7,8,95,56,0.0,98,92,93.9,111,82,73.9,157,114,72.6,21,14,66.7,126,102,81.0,25,13,52.0,64,46,71.9,215,171,79.5,18,4,22.2,10,123,54,43.9,38,19,15.4,2,1,50.0,7,9,18,49,1,14,12,23,0,0
21,2021,K리그1,전북,이성윤,MF,22,174,1,0,3,1,1,1,2,1,0,0,0,0,2,0,0.0,46,30,65.2,0,10,4,0.0,14,13,92.9,22,13,59.1,19,11,57.9,6,6,100.0,21,13,61.9,1,0,0.0,15,6,40.0,30,24,80.0,6,0,0.0,0,19,7,36.8,9,2,10.5,0,0,0.0,0,3,4,15,0,4,6,4,0,0
22,2021,K리그1,전북,이승기,MF,14,952,2,3,18,7,7,4,7,11,0,27,18,2,1,1,100.0,610,504,82.6,8,238,166,0.0,137,133,97.1,235,205,87.2,151,102,67.5,91,78,85.7,368,324,88.0,62,33,53.2,194,157,80.9,354,314,88.7,40,11,27.5,2,86,33,38.4,38,22,25.6,5,1,20.0,8,14,37,90,0,4,13,17,0,0
23,2021,K리그1,전북,이유현,MF,16,190,0,0,3,1,0,2,1,2,0,0,0,26,2,0,0.0,110,77,70.0,0,54,28,0.0,23,22,95.7,33,27,81.8,35,27,77.1,17,9,52.9,58,41,70.7,11,3,27.3,39,24,61.5,60,50,83.3,5,0,0.0,0,15,7,46.7,9,3,20.0,0,0,0.0,2,3,10,12,1,0,2,0,0,0
24,2021,K리그1,전북,이지훈,MF,19,411,0,0,5,1,1,3,4,1,0,0,0,1,6,2,33.3,117,98,83.8,7,23,15,0.0,53,51,96.2,41,32,78.0,61,49,80.3,8,6,75.0,48,43,89.6,1,1,100.0,23,18,78.3,93,79,84.9,11,3,27.3,2,73,29,39.7,28,3,4.1,5,3,60.0,2,5,14,15,0,5,13,4,1,0
25,2021,K리그1,전북,정혁,MF,8,116,0,0,2,0,1,1,1,1,0,4,2,0,0,0,0.0,45,36,80.0,2,13,9,0.0,16,16,100.0,16,11,68.8,14,8,57.1,7,5,71.4,24,23,95.8,2,0,0.0,10,7,70.0,33,29,87.9,6,1,16.7,0,10,4,40.0,2,0,0.0,1,1,100.0,3,3,5,14,0,1,4,3,0,0
26,2021,K리그1,전북,최영준,MF,4,1529,0,1,4,0,2,2,1,3,1,17,0,6,5,3,60.0,"1,108",910,82.1,8,465,300,0.0,207,205,99.0,436,405,92.9,185,148,80.0,171,130,76.0,752,632,84.0,121,75,62.0,376,311,82.7,611,524,85.8,15,1,6.7,4,154,92,59.7,69,35,22.7,46,23,50.0,15,47,134,198,7,9,22,29,3,0
27,2021,K리그1,전북,쿠니모토,MF,17,1174,3,5,14,7,3,4,8,6,1,17,30,2,9,4,44.4,803,647,80.6,18,282,192,0.0,202,194,96.0,319,261,81.8,255,162,63.5,70,59,84.3,478,426,89.1,96,61,63.5,257,206,80.2,450,380,84.4,74,18,24.3,11,113,54,47.8,25,14,12.4,13,4,30.8,6,13,35,106,1,8,24,19,1,0
28,2021,K리그1,전북,한교원,MF,7,845,3,0,19,7,0,12,18,1,0,0,0,0,20,9,45.0,282,202,71.6,7,65,36,0.0,115,100,87.0,102,66,64.7,139,93,66.9,20,18,90.0,123,91,74.0,3,2,66.7,55,40,72.7,224,160,71.4,26,1,3.8,4,90,34,37.8,43,20,22.2,4,2,50.0,4,6,24,37,0,7,11,20,0,0
29,2021,K리그1,전북,구스타보,FW,9,1393,8,2,38,17,2,19,34,4,10,0,0,2,17,6,35.3,340,210,61.8,17,119,54,0.0,96,84,87.5,125,72,57.6,147,76,51.7,13,8,61.5,180,126,70.0,20,16,80.0,86,51,59.3,234,143,61.1,16,3,18.8,2,98,52,53.1,206,114,116.3,8,4,50.0,9,10,25,40,0,14,30,27,4,0
30,2021,K리그1,전북,김승대,FW,24,198,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,80,67,83.8,0,26,18,0.0,22,21,95.5,32,28,87.5,31,24,77.4,7,7,100.0,42,36,85.7,4,2,50.0,15,13,86.7,61,52,85.2,2,0,0.0,1,14,8,57.1,11,2,14.3,0,0,0.0,2,2,2,16,0,2,0,2,0,0
31,2021,K리그1,전북,바로우,FW,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,32,18,56.2,1,6,2,0.0,12,11,91.7,14,5,35.7,22,10,45.5,4,4,100.0,6,4,66.7,3,0,0.0,12,5,41.7,17,13,76.5,9,1,11.1,0,3,1,33.3,5,2,66.7,1,0,0.0,0,1,1,6,0,2,2,0,1,0
32,2021,K리그1,전북,송민규,FW,21,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,16,13,81.2,1,3,2,0.0,7,6,85.7,6,5,83.3,13,10,76.9,0,0,0.0,3,3,100.0,0,0,0.0,6,4,66.7,10,9,90.0,2,1,50.0,0,9,3,33.3,0,0,0.0,0,0,0.0,0,1,1,4,0,1,0,1,0,0
33,2021,K리그1,전북,이성윤,FW,22,53,0,0,2,1,1,0,2,0,1,0,0,0,2,0,0.0,10,8,80.0,1,2,0,0.0,3,3,100.0,5,5,100.0,2,1,50.0,0,0,0.0,8,7,87.5,0,0,0.0,2,2,100.0,8,6,75.0,1,1,100.0,0,6,3,50.0,5,1,16.7,0,0,0.0,0,3,0,2,0,0,2,1,0,0
34,2021,K리그1,전북,이지훈,FW,19,126,0,0,0,0,0,0,0,0,2,0,0,0,2,1,50.0,23,19,82.6,0,2,2,0.0,11,11,100.0,10,6,60.0,8,6,75.0,0,0,0.0,15,13,86.7,0,0,0.0,2,1,50.0,21,18,85.7,0,0,0.0,0,15,9,60.0,7,3,20.0,1,0,0.0,0,0,4,5,0,1,4,4,0,0
35,2021,K리그1,전북,일류첸코,FW,10,1634,11,1,42,24,6,12,37,5,5,0,0,2,4,3,75.0,530,358,67.5,13,196,92,0.0,177,152,85.9,157,114,72.6,265,170,64.2,14,8,57.1,251,180,71.7,25,15,60.0,120,89,74.2,385,254,66.0,14,2,14.3,0,148,65,43.9,247,116,78.4,7,4,57.1,12,9,24,70,2,11,37,23,3,0
36,2021,K리그1,전북,한교원,FW,7,144,1,0,6,2,1,3,6,0,0,0,0,0,4,2,50.0,38,20,52.6,3,10,0,0.0,12,11,91.7,16,9,56.2,20,11,55.0,2,0,0.0,16,9,56.2,0,0,0.0,15,9,60.0,23,11,47.8,6,3,50.0,0,27,12,44.4,5,2,7.4,1,1,100.0,0,1,5,6,0,0,0,0,0,0
37,2021,K리그1,전북,구스타보,대기,9,456,7,3,18,9,0,9,16,2,5,0,0,0,6,1,16.7,128,73,57.0,8,50,15,0.0,33,27,81.8,45,31,68.9,66,33,50.0,7,3,42.9,55,37,67.3,6,3,50.0,32,17,53.1,90,53,58.9,5,1,20.0,0,51,23,45.1,103,59,115.7,4,1,25.0,3,4,7,15,0,5,8,10,1,0
38,2021,K리그1,전북,구자룡,대기,15,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15,12,80.0,0,8,5,0.0,0,0,0.0,7,7,100.0,0,0,0.0,3,2,66.7,12,10,83.3,2,1,50.0,6,5,83.3,7,6,85.7,0,0,0.0,0,6,4,66.7,3,2,33.3,0,0,0.0,2,3,3,4,1,0,1,0,0,0
39,2021,K리그1,전북,김민혁,대기,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
40,2021,K리그1,전북,김보경,대기,13,433,2,4,7,5,2,0,4,3,0,12,9,4,5,1,20.0,251,195,77.7,10,79,55,0.0,63,62,98.4,109,78,71.6,105,71,67.6,26,19,73.1,120,105,87.5,24,12,50.0,61,42,68.9,166,141,84.9,29,4,13.8,4,65,30,46.2,16,5,7.7,1,1,100.0,2,7,13,33,0,5,4,9,0,0
41,2021,K리그1,전북,김승대,대기,24,341,0,1,4,2,1,1,2,2,0,1,0,1,3,0,0.0,156,121,77.6,2,35,20,0.0,65,62,95.4,56,39,69.6,78,53,67.9,16,15,93.8,62,53,85.5,7,5,71.4,33,25,75.8,116,91,78.4,13,1,7.7,0,23,3,13.0,12,5,21.7,0,0,0.0,2,0,3,22,0,2,2,5,0,0
42,2021,K리그1,전북,김정훈,대기,23,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9,6,66.7,0,7,4,0.0,0,0,0.0,2,2,100.0,0,0,0.0,9,6,66.7,0,0,0.0,5,2,40.0,2,2,100.0,2,2,100.0,0,0,0.0,0,0,0,0.0,0,0,0.0,1,1,100.0,1,0,0,3,0,1,0,0,0,0
43,2021,K리그1,전북,김준홍,대기,50,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,6,4,66.7,0,6,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,4,66.7,0,0,0.0,3,1,33.3,2,2,100.0,1,1,100.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,0
44,2021,K리그1,전북,김진수,대기,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
45,2021,K리그1,전북,노윤상,대기,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,100.0,0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
46,2021,K리그1,전북,류재문,대기,29,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,16,14,87.5,1,7,5,0.0,0,0,0.0,9,9,100.0,5,3,60.0,2,2,100.0,9,9,100.0,1,1,100.0,7,6,85.7,8,7,87.5,0,0,0.0,0,2,1,50.0,3,3,150.0,1,1,100.0,0,0,4,2,1,1,2,0,1,0
47,2021,K리그1,전북,문선민,대기,27,442,2,1,12,6,1,5,9,3,1,0,0,0,19,8,42.1,147,101,68.7,5,39,18,0.0,46,42,91.3,62,41,66.1,90,57,63.3,10,8,80.0,47,36,76.6,5,2,40.0,32,20,62.5,110,79,71.8,19,2,10.5,1,57,13,22.8,15,5,8.8,0,0,0.0,1,3,5,29,0,6,4,16,0,0
48,2021,K리그1,전북,바로우,대기,11,481,2,2,9,5,1,3,6,3,0,0,0,1,8,3,37.5,176,121,68.8,5,53,33,0.0,42,39,92.9,81,49,60.5,92,53,57.6,10,7,70.0,74,61,82.4,12,4,33.3,46,26,56.5,118,91,77.1,26,4,15.4,1,60,37,61.7,12,3,5.0,4,2,50.0,1,6,26,38,0,3,4,8,1,0
49,2021,K리그1,전북,박진성,대기,33,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,4,3,75.0,0,3,2,0.0,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,3,2,66.7,1,1,100.0,1,0,0.0,2,2,100.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
50,2021,K리그1,전북,백승호,대기,5,89,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,69,57,82.6,0,25,17,0.0,15,13,86.7,29,27,93.1,5,3,60.0,10,7,70.0,54,47,87.0,7,4,57.1,20,20,100.0,42,33,78.6,1,0,0.0,1,13,8,61.5,7,2,15.4,2,1,50.0,1,3,7,7,0,0,3,2,1,0
51,2021,K리그1,전북,사살락,대기,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11,8,72.7,0,4,2,0.0,2,2,100.0,5,4,80.0,3,3,100.0,3,1,33.3,5,4,80.0,1,0,0.0,3,3,100.0,7,5,71.4,0,0,0.0,0,7,6,85.7,1,0,0.0,0,0,0.0,0,0,1,1,0,2,0,2,0,0
52,2021,K리그1,전북,송민규,대기,21,198,1,1,5,2,1,2,3,2,0,0,0,1,1,1,100.0,69,47,68.1,6,25,16,0.0,22,19,86.4,22,12,54.5,36,24,66.7,0,0,0.0,33,23,69.7,5,3,60.0,23,18,78.3,41,26,63.4,5,2,40.0,0,21,13,61.9,10,1,4.8,0,0,0.0,0,2,5,10,0,3,0,2,0,0
53,2021,K리그1,전북,이범영,대기,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
54,2021,K리그1,전북,이성윤,대기,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,100.0,0,1,1,0.0,0,0,0.0,2,2,100.0,2,2,100.0,0,0,0.0,1,1,100.0,0,0,0.0,1,1,100.0,2,2,100.0,0,0,0.0,0,1,1,100.0,2,0,0.0,0,0,0.0,0,0,1,0,0,0,1,0,0,0
